1.e-9	-3.005667615296023e19	-2.2961726214616936e141
0.0010000009998999998	-3.0056616045709416e7	-2.7002333631851174e20
0.0020000009998	-7.514161525579486e6	-8.365389457913287e8
0.0030000009997000004	-3.3396284579108306e6	-1.260576926739622e7
0.0040000009996	-1.8785413206649448e6	-3.4151510059965546e6
0.0050000009995	-1.2022665654521883e6	-1.699778239038576e6
0.0060000009994	-834907.392780056	-1.0490917049642482e6
0.0070000009993000005	-613401.3790071765	-721833.8558039076
0.008000000999199999	-469635.4475750615	-530705.3812420177
0.0090000009991	-371069.9935766829	-408190.9690420693
0.010000000999	-300566.7014763724	-324469.1227437679
0.011000000998899999	-248402.23714150497	-264505.75877421134
0.0120000009988	-208726.8829828206	-219980.30469081138
0.013000000998699999	-177850.1274252549	-185955.5165606753
0.0140000009986	-153350.36665898544	-159338.6706477915
0.0150000009985	-133585.20956184508	-138106.4505997594
0.016000000998400002	-117408.87656987262	-120887.07576188738
0.0170000009983	-104002.32741485235	-106722.27879702282
0.0180000009982	-92767.50870167025	-94925.41101297319
0.0190000009981	-83259.48198091734	-84993.54327187868
0.020000000998000003	-75141.68288326045	-76551.19896976092
0.0210000009979	-68155.72176061494	-69313.29676168534
0.0220000009978	-62100.564930881505	-63060.130249075264
0.023000000997700002	-56817.90840330381	-57620.099584041825
0.0240000009976	-52181.725094181784	-52857.55784482852
0.0250000009975	-48090.67800710018	-48664.10604654194
0.0260000009974	-44462.53527650841	-44952.25886433068
0.027000000997300003	-41230.00539444612	-41650.76891779105
0.0280000009972	-38337.594403145726	-38701.12996353065
0.0290000009971	-35739.20818798746	-36054.93030690982
0.030000000997000002	-33396.304616881396	-33671.82759037729
0.031000000996900003	-31276.456003986743	-31517.98328921145
0.0320000009968	-29352.220976981833	-29564.841165751146
0.033000000996699995	-27600.251916763016	-27788.165785637128
0.03400000099659999	-26000.583383159064	-26167.279570803894
0.0350000009965	-24536.0607685284	-24684.45298482387
0.036000000996399995	-23191.878463855166	-23324.412229794285
0.0370000009963	-21955.20418866796	-22073.94369938559
0.038000000996200003	-20814.871590748826	-20921.566690126096
0.0390000009961	-19761.127296254843	-19857.267863886595
0.040000000996	-18785.421660086136	-18872.281685370483
0.041000000995899996	-17880.234796426113	-17958.908016978756
0.042000000995799994	-17038.931251531365	-17110.360242753366
0.0430000009957	-16255.638053535251	-16320.638051352136
0.044000000995599996	-15525.141938408604	-15584.420464221495
0.04500000099549999	-14842.802381787329	-14896.975559289061
0.046000000995400005	-14204.47771841191	-14254.08370793327
0.0470000009953	-13606.46214575107	-13651.972415076765
0.0480000009952	-13045.431817105078	-13087.260608687528
0.0490000009951	-12518.39855567201	-12556.91081471487
0.050000000994999995	-12022.669982681824	-12058.188098432862
0.0510000009949	-11555.815063544183	-11588.624500818258
0.0520000009948	-11115.634246651478	-11145.988444419376
0.053000000994699994	-10700.133508279603	-10728.257932639222
0.0540000009946	-10307.501730370841	-10333.597485400058
0.055000000994499997	-9936.090930909606	-9960.337699927257
0.0560000009944	-9584.398943086377	-9606.957666669206
0.0570000009943	-9251.054202632005	-9272.069317750176
0.058000000994199996	-8934.802355093487	-8954.403626943536
0.0590000009941	-8634.494438408852	-8652.798856056746
0.060000000994	-8349.076432522887	-8366.189487668702
0.061000000993899996	-8077.579998254986	-8093.597114822522
0.0620000009938	-7819.1142532261665	-7834.121803499855
0.0630000009937	-7572.858454218039	-7586.9347195882
0.0640000009936	-7338.0554735596825	-7351.271602199784
0.06500000099349999	-7114.005972580068	-7126.426479415364
0.06600000099339999	-6900.063188283569	-6911.747380517891
0.06700000099329999	-6695.628260583066	-6706.629820489676
0.06800000099319999	-6500.146036970524	-6510.51406155983
0.0690000009931	-6313.101299677289	-6322.880766773442
0.07000000099300001	-6134.015367389675	-6143.247472267905
0.0710000009929	-5962.4430296180635	-5971.16552855101
0.0720000009928	-5797.969777018502	-5806.217350560589
0.0730000009927	-5640.209295459	-5648.013843214164
0.0740000009926	-5488.801195512962	-5496.1920729997355
0.0750000009925	-5343.408952437374	-5350.4132056864455
0.07600000099240001	-5203.718034627151	-5210.360622423283
0.0770000009923	-5069.434201092712	-5075.738175633673
0.0780000009922	-4940.281950737603	-4946.268612951821
0.0790000009921	-4816.003108162646	-4821.692177281793
0.080000000992	-4696.355532430419	-4701.765278568627
0.0810000009919	-4581.111936721754	-4586.259316635999
0.08200000099179999	-4470.058808132349	-4474.959526140598
0.08300000099169999	-4362.995418016305	-4367.6640553761235
0.08400000099159999	-4259.732914305051	-4264.183058180724
0.0850000009915	-4160.093488132273	-4164.337780420317
0.0860000009914	-4063.909607893335	-4067.959812666472
0.0870000009913	-3971.0233145743837	-3974.890399787593
0.08800000099119999	-3881.2855728131854	-3884.979775391285
0.0890000009911	-3794.5556727105986	-3798.086545684243
0.090000000991	-3710.7006779068447	-3714.077150953554
0.0910000009909	-3629.594915877949	-3632.825334461177
0.09200000099080001	-3551.1195068012253	-3554.211685406722
0.09300000099070001	-3475.161927690073	-3478.1231664339957
0.0940000009906	-3401.615608812565	-3404.4528090008794
0.0950000009905	-3330.37955968969	-3333.0991145137627
0.0960000009904	-3261.358022221226	-3263.965975011905
0.0970000009903	-3194.4601487136038	-3196.9621671835102
0.0980000009902	-3129.5997027873827	-3132.0011055749615
0.09900000099009999	-3066.6947813249676	-3069.000552832785
0.10000000098999999	-3005.667555783806	-3007.882470590444
0.1010000009899	-2946.4440313488744	-2948.57245087981
0.1020000009898	-2888.953822532197	-2890.9999483462043
0.1030000009897	-2833.1299439482323	-2835.097765367539
