1.	-2.7005485236838194	-2.7005485236838194
1.00001	-2.697398407820934	-2.697398414621307
1.00002	-2.6942522979907695	-2.6942522721576405
1.00003	-2.6911101886433273	-2.6911101269947157
1.00004	-2.6879720742288202	-2.6879719720752457
1.00005	-2.684837949197391	-2.684837798948728
1.00006	-2.6817078079992505	-2.681707607309376
1.00007	-2.678581645084402	-2.6785813882878813
1.00008	-2.6754594549030584	-2.6754591353455806
1.00009	-2.6723412319054307	-2.672340848153527
1.0001	-2.669226970541523	-2.6692265222793634
1.00011	-2.666116665261546	-2.6661161508295907
1.00012	-2.6630103105157117	-2.6630097275481623
1.00013	-2.659907900754024	-2.659907246179321
1.00014	-2.6568094304266947	-2.6568087004680123
1.00015	-2.653714893983866	-2.6537140841596063
1.00016	-2.6506242858757485	-2.65062339100004
1.00017	-2.6475376005523477	-2.6475366147355377
1.00018	-2.6444548324638744	-2.6444537491295743
1.00019	-2.6413759760605386	-2.6413747903064566
1.0002	-2.6383010257923467	-2.6382997343849084
1.00021	-2.6352299761095095	-2.6352285760881498
1.00022	-2.632162821462169	-2.6321613101397543
1.00023	-2.629099556300535	-2.6290979312637766
1.00024	-2.6260401750746145	-2.6260384341844865
1.00025	-2.6229846722346175	-2.622982813626776
1.00026	-2.6199330422307545	-2.6199310643004012
1.00027	-2.6168852795130313	-2.616883180829896
1.00028	-2.6138413785316588	-2.613839157898168
1.00029	-2.6108013337368465	-2.610798990201654
1.0003	-2.6077651395786026	-2.607762672437008
1.00031	-2.6047327905071356	-2.604730199301503
1.00032	-2.601704280972588	-2.6017015654927667
1.00033	-2.59867960542517	-2.598676765708914
1.00034	-2.5956587583148893	-2.5956557947465093
1.00035	-2.592641734091955	-2.5926386474690224
1.00036	-2.589628527206577	-2.5896253186321796
1.00037	-2.5866191321087633	-2.5866158029913597
1.00038	-2.583613543248723	-2.583610095302552
1.00039	-2.580611755076665	-2.5806081903221623
1.0004	-2.577613762042599	-2.5776100828068107
1.00041	-2.574619558596733	-2.574615767526387
1.00042	-2.5716291391892105	-2.5716252394113077
1.00043	-2.5686424982702394	-2.568638493317348
1.00044	-2.5656596302898294	-2.565655524057924
1.00045	-2.5626805296981887	-2.5626763264470607
1.00046	-2.5597051909455266	-2.5597008952991933
1.00047	-2.556733608481853	-2.556729225428967
1.00048	-2.5537657767573756	-2.5537613116516376
1.00049	-2.550801690222238	-2.5507971487898593
1.0005	-2.5478413433266467	-2.547836731732681
1.00051	-2.544884730520614	-2.54488005540511
1.00052	-2.5419318462543465	-2.541927114733099
1.00053	-2.538982684978053	-2.538977904643002
1.00054	-2.5360372411417447	-2.536032420061375
1.00055	-2.533095509195629	-2.5330906559153754
1.00056	-2.530157483589914	-2.530152607132559
1.00057	-2.527223158774611	-2.527218268640687
1.00058	-2.524292529199928	-2.5242876353681183
1.00059	-2.5213655896151423	-2.5213607022435487
1.0006	-2.5184423361416735	-2.5184374641961362
1.00061	-2.5155227642855373	-2.515517916155249
1.00062	-2.5126068694344736	-2.5126020530508484
1.00063	-2.509694646976221	-2.509689869813298
1.00064	-2.506786092298325	-2.506781361363349
