-6.000000000000001	1.7498424376128756	1.7498424376128756	1.7498424376128756	1.75074301878087	0.0016149379568855839	0.0016149379568855839	0.0016149379568855839	0.0016153256816952622	0.09115182491540852	0.09115182491540852	0.09115182491540852	0.09108636087642179	4.773934862377518	4.773934862377518	4.773934862377518	4.775080989674138
-5.994002663093222	1.7501289570891805	1.7501289020417996	1.750128887463049	1.7510272968762677	0.0016173649466484589	0.0016173649310219126	0.001617364937414846	0.0016177514040492439	0.09113098990938323	0.09113099391161003	0.09113099497155998	0.0910657110948182	4.781109246525986	4.7811092005686655	4.781109219768364	4.782251627583821
-5.988005326186444	1.7504064240276584	1.7504063841852033	1.7504063747269245	1.7513025542021334	0.0016197891650586464	0.0016197891582560677	0.001619789183758051	0.0016201743729332106	0.0911108199899055	0.0911108228856946	0.09111082357313167	0.09104572326692269	4.788275438412289	4.788275418374191	4.7882754943654575	4.789414126093889
-5.9820079892796665	1.7506748652218795	1.7506748325745007	1.7506748478168963	1.7515688155614781	0.0016222106272548067	0.001622210622982881	0.0016222106802349886	0.0016225946033913408	0.09109131255176431	0.09109131492384608	0.09109131381636945	0.09102639494258383	4.795433482787311	4.795433470346999	4.7954336404910105	4.796568529675655
-5.976010652372889	1.750934307575876	1.750934291107917	1.7509343505564485	1.7518261058661058	0.0016246293482674815	0.0016246293533538883	0.0016246294549777023	0.0016250121103480678	0.09107246500608537	0.09107246620223718	0.0910724618841874	0.09100772368772361	4.802583424082414	4.802583439246581	4.802583740861497	4.803714882446503
-5.97001331546611	1.751184778103116	1.7511847685997477	1.7511848915212453	1.7520744501356613	0.0016270453430236324	0.0016270453501520674	0.0016270455086245996	0.0016274269086111188	0.09105427478015961	0.09105427547023089	0.09105426654449124	0.09098970708417697	4.80972530642285	4.8097253276231635	4.8097257975788725	4.810853228178867
-5.964015978559332	1.7514263039151887	1.751426310066611	1.7514265155439992	1.7523138734967205	0.001629458626351041	0.001629458642602479	0.0016294588702769723	0.0016298390128745538	0.09103673931801898	0.09103673887147269	0.09103672395538562	0.09097234272953003	4.816859173640742	4.816859221863221	4.816859896690502	4.817983610309222
-5.958018641652554	1.751658911674238	1.7516589217955696	1.7516592290947492	1.752544401181816	0.0016318692129742502	0.001631869231197515	0.0016318695405265285	0.0016322484377218084	0.09101985611993008	0.0910198553854031	0.09101983308403933	0.09095562823696358	4.823985069262738	4.823985123112868	4.823986039611573	4.825106071947074
-5.9520213047457755	1.7518826273241535	1.751882624030814	1.7518830518917088	1.7527660585284992	0.0016342771175138304	0.0016342771318505814	0.001634277535045022	0.0016346551976287327	0.09100362276160019	0.09100362300054102	0.09100359195806197	0.09093956123509556	4.831103036508465	4.831103078702589	4.831104272972937	4.832220655883946
-5.946023967838998	1.7520974768476423	1.752097449274071	1.7520980162578268	1.7529788709784195	0.0016366823544982309	0.0016366823568633845	0.0016366828660830358	0.001637059306966629	0.09098803683895017	0.09098803883897488	0.0909879977133211	0.09092413936782305	4.838213118325241	4.8382131249394895	4.838214632922923	4.8393274046023596
-5.94002663093222	1.752303486331345	1.752303428710514	1.7523041531752428	1.7531828640763714	0.0016390849383600104	0.00163908492266704	0.0016390855498626738	0.0016394607800052964	0.09097309596315754	0.0909731001416044	0.09097304760615649	0.09090936029416839	4.845315357376774	4.845315310524876	4.845317167545291	4.846426360284832
-5.934029294025442	1.7525006819648523	1.7525005936301208	1.7525014937304348	1.7533780634693508	0.001641484883430585	0.0016414848493129448	0.0016414856062618717	0.001641859630916067	0.09095879776049992	0.09095880416469385	0.09095873890820816	0.0908952216881249	4.852409796027642	4.85240969477944	4.852411935649312	4.853517564822856
